"x"
"여심 사로 잡은 키스장인 남자배우는?"
"[디시人터뷰] BP라니아, 다시 Start a Fire"
"항공승무원 관련된 내용을 올려주시기 바랍니다."
"[31]"
"27남자(만25세) 인데 남자승무원되고싶어 좀봐주라"
"남자 외항사 승무원 블로그 소개합니다. "
"스튜어드 조언좀!"
"보통 항공사 조종사 시력컷이 얼마정도임"
"이정도면 메이저항공사 스튜어디스 가능하려나"
"[1]"
"이제막 졸업한 남자인데 지금 스튜어드 준비해도 가능성 있을까여"
"[5]"
"스튜어드"
"내가 항공사 인사담당이라면"
"남자 승무원 지원 생각중인데 나는 힘들까??????? 상담좀"
"[4]"
"혹시 여기 아세아항전 다니시는분 계신가요"
"남자 승무원 되려면 어떤 대학교 가야 하나요?"
"[2]"
"한항전 조종과 항공사 취업 됨?"
"지상직승무원"
"남자 항공승무원 댄, 아샤나, 에미레이트 스펙좀 봐줘 ㅠㅠ"
"[1]"
"스튜어드 색약질문"
"여자쪽에서 돈내주면 레드는 아니죠??"
"[1]"
"한서대 항공관광다니시분 있나요/??"
"승무원은 그냥 제복빨이 대부분인거 같다"
"이번에 대한항공 두정물산 임범준 사건보니까"
"오빠<U+2764><U+FE0F>"
"[1]"
"우리오빠 진짜 엄청 잘될꺼에요<U+2764><U+FE0F>"
"치열이 고르지 못하면 1급 신체검사 무조건 탈락?"
"스튜어드 대학골라주라"
"[1]"
"스튜어드 스펙 될까요"
"[1]"
"항공정비사 갤러리는 없나요"
"[1]"
"스펙어떤가요..?"
"키 178인데 승무원 될까요?"
"[1]"
"남 객실승무원에 대해서 여쭤보고 싶습니다."
"[2]"
"두원대 개씹지잡새끼들"
"[1]"
"여심 사로 잡은 키스장인 남자배우는?"
"[디시人터뷰] BP라니아, 다시 Start a Fire"
"승무학원"
"승무원준비하실분"
"스튜어드 스펙이...궁금한데.."
"승무원 과말인데.."
"[2]"
"여기 운항승무원 꿈꾸는 애가 들어와도 되냐"
"[2]"
"항공사 직원 라운지"
"저 19살 학생인데요"
"인공 항경과"
"등에 문신 있어도 승무원 가능?"
"[2]"
"인공 vs 한서"
"[1]"
"스튜어드 스펙"
"스튜어드 스펙"
"스튜어드 조건이 뭐냐"
"샤프 채용"
"[1]"
"솔직히 승무원 되기 좋은 과"
"[2]"
"대한항공 사택말인데 "
"[2]"
"난 160인데 아무도 160으로안봄"
"[1]"
"스튜어드 키가 그렇게 클 필요가 있나?"
"[5]"
"안녕하세요 기장이 인생의 목표인데 궁금한게있어서 질문하려고해요"
"[2]"
"기장이 승객석에 탈때 옆엔 반드시 직원이 타야하는 조건"
"서영대.연성대 항공서비스과 질문좀..."
"승무원이 꿈인데 "
"[1]"
"신구대 항공과 면접보고옴.."
"대한항공 승무원 채용 다시 언제쯤 날까??"
"승무원하면 비행기표살때 직원할인같은거있음?"
"[1]"
"항공조업쪽으로 가고 싶은데 들어가기 많이 힘든가요?"
"남자도 승무원될수있음?"
"[2]"
"승무원 질문"
"키때문에 스튜어드못하누?"
"[2]"
"승무원지망생들이 아시아나를 더 선호하는이유가 뭐임???"
"[7]"
"여심 사로 잡은 키스장인 남자배우는?"
"[디시人터뷰] BP라니아, 다시 Start a Fire"
"댄 승무원"
"[5]"
"아시아나 승무원"
"[3]"
"키 고2키169.6"
"[1]"
"대한항공 스튜어드 가능하냐? 스펙"
"[3]"
"한서대 수시원서모집 종료"
"지상직도시력검사 하나요?"
"[1]"
"한서대 항공관광학과 현재 수시경쟁율"
"[2]"
"현재 32살 스튜어드 한번 준비해볼려고 하는데."
